team,event_type,gh_time,global_id,student,sprint,sprint_start,sprint_end,spr_progress,quarter
t02,pr_opened,2024-02-25 05:55:52+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9308059764309764,Q4
t02,pr_opened,2024-02-25 05:22:34+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9302804082491583,Q4
t02,pr_opened,2024-02-25 05:17:56+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9302072811447811,Q4
t02,pr_opened,2024-02-25 04:55:30+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9298532196969697,Q4
t02,pr_opened,2024-02-25 04:14:12+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9292013888888889,Q4
t02,pr_opened,2024-02-24 20:13:06+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9216082702020202,Q4
t02,pr_review,2024-02-25 04:19:14+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9292808291245791,Q4
t02,pr_opened,2024-02-24 19:52:51+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.921288667929293,Q4
t02,pr_review,2024-02-25 04:21:07+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9293105534511784,Q4
t02,pr_opened,2024-02-24 00:14:11+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9026859743265994,Q4
t02,pr_review,2024-02-24 02:06:25+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9044573337542088,Q4
t02,pr_opened,2024-02-23 23:45:40+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9022359006734006,Q4
t02,pr_review,2024-02-24 01:26:08+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9038215488215489,Q4
t02,pr_opened,2024-02-23 16:45:50+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8956097432659933,Q4
t02,pr_review,2024-02-24 01:20:33+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.903733428030303,Q4
t02,pr_opened,2024-02-23 16:23:51+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8952627840909091,Q4
t02,pr_opened,2024-02-23 04:14:48+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8837563131313131,Q4
t02,pr_review,2024-02-23 04:16:14+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8837789351851851,Q4
t02,pr_opened,2024-02-23 03:54:44+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8834396043771043,Q4
t02,pr_opened,2024-02-23 03:46:33+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8833104482323232,Q4
t02,pr_opened,2024-02-23 03:38:35+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8831847117003367,Q4
t02,pr_opened,2024-02-23 03:25:13+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8829737478956229,Q4
t02,pr_opened,2024-02-23 03:15:43+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8828238110269361,Q4
t02,pr_opened,2024-02-23 03:07:46+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8826983375420876,Q4
t02,pr_opened,2024-02-23 02:54:16+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8824852693602694,Q4
t02,pr_opened,2024-02-23 02:48:08+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.882388468013468,Q4
t02,pr_opened,2024-02-23 02:40:11+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8822629945286196,Q4
t02,pr_opened,2024-02-23 02:09:45+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8817826704545455,Q4
t02,pr_opened,2024-02-23 01:35:54+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8812484217171718,Q4
t02,pr_opened,2024-02-23 00:53:55+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.880585805976431,Q4
t02,pr_review,2024-02-23 01:13:43+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8808983059764309,Q4
t02,pr_opened,2024-02-22 23:24:17+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8791711384680134,Q4
t02,pr_review,2024-02-22 23:28:22+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.879235585016835,Q4
t02,pr_opened,2024-02-22 23:17:43+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8790674978956229,Q4
t02,pr_review,2024-02-22 23:20:59+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8791190551346801,Q4
t02,pr_opened,2024-02-22 23:12:59+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8789927925084176,Q4
t02,pr_review,2024-02-22 23:13:51+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8790064709595959,Q4
t02,pr_opened,2024-02-22 22:52:35+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8786708228114478,Q4
t02,pr_review,2024-02-22 22:53:02+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8786779250841751,Q4
t02,pr_opened,2024-02-22 22:50:15+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8786339962121212,Q4
t02,pr_review,2024-02-22 22:50:41+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8786408354377104,Q4
t02,pr_review,2024-02-22 22:50:55+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8786445180976431,Q4
t02,pr_opened,2024-02-22 22:47:51+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8785961174242424,Q4
t02,pr_review,2024-02-22 22:48:17+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8786029566498317,Q4
t02,pr_opened,2024-02-22 22:45:10+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8785537668350168,Q4
t02,pr_review,2024-02-22 22:45:39+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8785613952020203,Q4
t02,pr_opened,2024-02-22 22:40:26+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8784790614478114,Q4
t02,pr_review,2024-02-22 22:42:58+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8785190446127946,Q4
t02,pr_opened,2024-02-22 22:37:03+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8784256628787879,Q4
t02,pr_review,2024-02-22 22:38:02+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8784411826599327,Q4
t02,pr_opened,2024-02-22 21:29:43+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8773629524410774,Q4
t02,pr_review,2024-02-22 22:33:49+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8783746317340068,Q4
t02,pr_opened,2024-02-22 18:29:19+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8745157302188552,Q4
t02,pr_review,2024-02-22 18:31:43+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.874553609006734,Q4
t02,pr_opened,2024-02-22 05:30:24+00:00,g009,t02_s02,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8622222222222222,Q4
t02,pr_review,2024-02-22 18:15:07+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8742916140572391,Q4
t02,pr_opened,2024-02-22 03:35:10+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8604035143097644,Q4
t02,pr_review,2024-02-22 09:32:31+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.866043507996633,Q4
t02,pr_review,2024-02-22 20:02:56+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.875993265993266,Q4
t02,pr_review,2024-02-22 22:47:04+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8785837542087542,Q4
t02,pr_opened,2024-02-22 02:59:53+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8598466435185185,Q4
t02,pr_review,2024-02-22 03:56:17+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8607367950336701,Q4
t02,pr_review,2024-02-22 03:59:27+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.860786773989899,Q4
t02,pr_review,2024-02-22 09:30:12+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8660069444444445,Q4
t02,pr_opened,2024-02-22 02:58:02+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8598174452861953,Q4
t02,pr_review,2024-02-22 03:28:26+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8602972432659932,Q4
t02,pr_review,2024-02-22 03:51:02+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8606539351851852,Q4
t02,pr_review,2024-02-22 03:53:07+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8606868160774411,Q4
t02,pr_opened,2024-02-21 19:54:26+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8531318392255892,Q4
t02,pr_review,2024-02-21 22:09:38+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8552656776094276,Q4
t02,pr_opened,2024-02-21 19:47:35+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8530237268518519,Q4
t02,pr_opened,2024-02-21 18:46:47+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8520641308922559,Q4
t02,pr_opened,2024-02-21 18:42:08+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8519907407407408,Q4
t02,pr_opened,2024-02-21 18:22:50+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8516861321548822,Q4
t02,pr_opened,2024-02-21 18:05:47+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.85141703493266,Q4
t02,pr_opened,2024-02-21 17:56:22+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8512684132996633,Q4
t02,pr_opened,2024-02-21 06:12:02+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8401520412457912,Q4
t02,pr_opened,2024-02-21 05:46:15+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8397451073232324,Q4
t02,pr_review,2024-02-21 06:02:48+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8400063131313131,Q4
t02,pr_review,2024-02-21 09:16:18+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8430602904040404,Q4
t02,pr_opened,2024-02-21 05:29:28+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8394802188552188,Q4
t02,pr_opened,2024-02-21 05:21:46+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8393586910774411,Q4
t02,pr_opened,2024-02-21 05:14:07+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8392379524410775,Q4
t02,pr_opened,2024-02-21 05:06:08+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8391119528619528,Q4
t02,pr_opened,2024-02-21 04:51:34+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8388820496632997,Q4
t02,pr_review,2024-02-21 05:23:13+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8393815761784512,Q4
t02,pr_opened,2024-02-21 04:34:48+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8386174242424242,Q4
t02,pr_opened,2024-02-21 01:28:04+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8356702441077442,Q4
t02,pr_opened,2024-02-20 11:57:24+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8228756313131314,Q4
t02,pr_opened,2024-02-20 11:07:45+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8220920138888889,Q4
t02,pr_opened,2024-02-20 08:33:00+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8196496212121213,Q4
t02,pr_opened,2024-02-20 07:45:43+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8189033564814815,Q4
t02,pr_opened,2024-02-20 07:43:11+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8188633733164983,Q4
t02,pr_opened,2024-02-20 04:48:32+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8161069023569023,Q4
t02,pr_review,2024-02-20 05:45:16+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8170023148148148,Q4
t02,pr_review,2024-02-21 01:22:24+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.835580808080808,Q4
t02,pr_review,2024-02-21 01:34:42+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8357749368686869,Q4
t02,pr_review,2024-02-21 02:39:35+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8367989793771043,Q4
t02,pr_opened,2024-02-20 04:40:05+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8159735374579125,Q4
t02,pr_opened,2024-02-19 11:12:23+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7994378682659933,Q4
t02,pr_review,2024-02-20 00:19:30+00:00,g028,t02_s05,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8118607954545455,Q4
t02,pr_opened,2024-02-19 09:04:12+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7974147727272727,Q4
t02,pr_opened,2024-02-19 07:58:00+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7963699494949495,Q4
t02,pr_opened,2024-02-19 06:37:20+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7950968013468014,Q4
t02,pr_opened,2024-02-19 06:29:12+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7949684343434343,Q4
t02,pr_opened,2024-02-19 06:13:34+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7947216961279461,Q4
t02,pr_opened,2024-02-19 01:28:45+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7902264835858586,Q4
t02,pr_opened,2024-02-19 01:24:42+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7901625631313132,Q4
t02,pr_opened,2024-02-13 21:41:03+00:00,g084,t02_s06,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.672996369949495,Q3
t02,pr_opened,2024-02-06 22:56:42+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5150994318181819,Q3
t02,pr_review,2024-02-06 23:02:00+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5151830808080808,Q3
t02,pr_review,2024-02-07 04:31:13+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.520379050925926,Q3
t02,pr_review,2024-02-07 22:16:47+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5371967066498317,Q3
t02,pr_opened,2024-02-01 03:50:59+00:00,g004,t02_s01,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.3833804187710438,Q2
t02,pr_review,2024-02-01 03:54:54+00:00,g012,t02_s03,Sprint 1,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.38344223484848483,Q2
t04,commit,2024-04-08 16:23:54+00:00,g097,t19_s02,Sprint 3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.12261656746031746,Q1
t04,commit,2024-04-08 16:21:53+00:00,g006,t01_s01,Sprint 3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.12256655092592593,Q1
t04,commit,2024-04-05 04:55:57+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9987965050732808,Q4
t04,commit,2024-04-05 03:32:53+00:00,g097,t04_s02,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9972356883377177,Q4
t04,commit,2024-04-05 01:53:38+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9953707879243392,Q4
t04,commit,2024-04-04 21:42:27+00:00,g097,t04_s02,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9906510710259301,Q4
t04,commit,2024-04-04 14:52:56+00:00,g097,t04_s02,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9829562820994614,Q4
t04,commit,2024-04-04 14:28:56+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9825053238131028,Q4
t04,commit,2024-04-04 14:28:40+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9825003131654766,Q4
t04,commit,2024-04-03 22:40:32+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9646849555305023,Q4
t04,commit,2024-04-03 21:52:20+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9637792809720657,Q4
t04,commit,2024-04-03 19:31:38+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9611355380182889,Q4
t04,commit,2024-04-03 19:31:16+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9611286483778029,Q4
t04,commit,2024-04-03 15:42:17+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9568260678942754,Q4
t04,commit,2024-04-03 15:39:03+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9567653137918076,Q4
t04,commit,2024-04-03 15:36:43+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9567214706250783,Q4
t04,commit,2024-04-03 15:34:51+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9566863960916948,Q4
t04,commit,2024-04-03 15:33:51+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9566676061630965,Q4
t04,commit,2024-04-03 15:32:38+00:00,g095,t04_s03,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.956644745083302,Q4
t04,commit,2024-04-03 08:21:53+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9485509833395966,Q4
t04,commit,2024-04-03 08:06:01+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9482528498058374,Q4
t04,commit,2024-04-03 07:51:10+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9479738193661531,Q4
t04,commit,2024-04-03 07:49:14+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9479374921708631,Q4
t04,commit,2024-04-03 07:48:28+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9479230865589378,Q4
t04,commit,2024-04-03 05:52:55+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9457519103094075,Q4
t04,commit,2024-04-03 05:52:30+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9457440811724915,Q4
t04,commit,2024-04-03 05:47:37+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9456523236878367,Q4
t04,commit,2024-04-03 05:47:31+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9456504446949768,Q4
t04,commit,2024-04-03 05:41:59+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9455464737567331,Q4
t04,commit,2024-04-03 05:38:40+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9454841538268821,Q4
t04,commit,2024-04-03 03:39:03+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9432365652010523,Q4
t04,commit,2024-04-03 03:24:07+00:00,g097,t04_s02,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9429559689339847,Q4
t04,commit,2024-04-03 03:23:33+00:00,g097,t04_s02,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9429453213077791,Q4
t04,commit,2024-04-02 23:23:19+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.938431354127521,Q4
t04,commit,2024-04-02 23:16:21+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9383004509582864,Q4
t04,commit,2024-04-02 23:12:56+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9382362520355756,Q4
t04,commit,2024-04-02 23:07:27+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9381332205937617,Q4
t04,commit,2024-04-02 23:06:47+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9381206939746962,Q4
t04,commit,2024-04-02 23:03:08+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9380521107353126,Q4
t04,commit,2024-04-02 22:55:11+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9379027308029563,Q4
t04,commit,2024-04-02 22:51:40+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9378366528873857,Q4
t04,commit,2024-04-02 22:49:14+00:00,g069,t04_s04,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9377909307277965,Q4
t04,commit,2024-04-02 22:43:55+00:00,g006,t04_s01,Sprint 2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9376910309407491,Q4
